step,layer_idx,g_task_abs_mean,g_penalty_abs_mean,penalty_to_task_ratio,sqrt_v_hat_mean,update_abs_mean,lambda,flops_fraction,violation
100,37,1.364e-05,3.345e-06,2.452e-01,1.174e-05,3.344e-04,0.2177,0.6121,0.1121
100,38,3.192e-05,3.336e-06,1.045e-01,2.711e-05,2.533e-04,0.2177,0.6121,0.1121
100,56,1.127e-06,3.395e-06,3.011e+00,1.710e-06,1.014e-03,0.2177,0.6121,0.1121
100,57,3.048e-06,3.376e-06,1.108e+00,2.291e-06,7.642e-04,0.2177,0.6121,0.1121
100,61,1.627e-05,3.344e-06,2.056e-01,1.256e-05,3.295e-04,0.2177,0.6121,0.1121
100,62,3.565e-05,3.335e-06,9.356e-02,2.599e-05,2.438e-04,0.2177,0.6121,0.1121
100,66,4.776e-06,3.360e-06,7.035e-01,5.518e-06,5.154e-04,0.2177,0.6121,0.1121
100,67,8.898e-06,3.343e-06,3.757e-01,1.158e-05,2.688e-04,0.2177,0.6121,0.1121
100,71,8.428e-06,3.356e-06,3.982e-01,5.752e-06,4.811e-04,0.2177,0.6121,0.1121
100,72,1.771e-05,3.340e-06,1.886e-01,1.196e-05,2.456e-04,0.2177,0.6121,0.1121
100,90,2.366e-05,3.341e-06,1.412e-01,1.747e-05,2.987e-04,0.2177,0.6121,0.1121
100,91,4.758e-05,3.334e-06,7.007e-02,3.672e-05,2.393e-04,0.2177,0.6121,0.1121
100,95,1.796e-06,3.374e-06,1.879e+00,2.921e-06,7.265e-04,0.2177,0.6121,0.1121
100,96,3.840e-06,3.350e-06,8.725e-01,5.199e-06,3.703e-04,0.2177,0.6121,0.1121
100,100,5.841e-07,3.404e-06,5.828e+00,1.467e-06,1.131e-03,0.2177,0.6121,0.1121
100,101,1.250e-06,3.399e-06,2.719e+00,1.536e-06,1.068e-03,0.2177,0.6121,0.1121
100,105,4.937e-06,3.377e-06,6.840e-01,2.843e-06,7.649e-04,0.2177,0.6121,0.1121
100,106,8.802e-06,3.352e-06,3.808e-01,5.492e-06,4.046e-04,0.2177,0.6121,0.1121
100,124,2.400e-06,3.373e-06,1.406e+00,3.091e-06,7.112e-04,0.2177,0.6121,0.1121
100,125,5.230e-06,3.350e-06,6.405e-01,5.598e-06,3.612e-04,0.2177,0.6121,0.1121
100,129,9.751e-06,3.351e-06,3.437e-01,8.335e-06,4.058e-04,0.2177,0.6121,0.1121
100,130,2.224e-05,3.338e-06,1.501e-01,1.791e-05,2.601e-04,0.2177,0.6121,0.1121
100,134,1.819e-05,3.345e-06,1.839e-01,1.199e-05,3.316e-04,0.2177,0.6121,0.1121
100,135,3.621e-05,3.338e-06,9.219e-02,2.851e-05,2.476e-04,0.2177,0.6121,0.1121
100,139,1.437e-06,3.384e-06,2.355e+00,2.366e-06,8.548e-04,0.2177,0.6121,0.1121
100,140,3.216e-06,3.360e-06,1.045e+00,3.897e-06,5.071e-04,0.2177,0.6121,0.1121
200,22,1.063e-06,5.136e-06,4.833e+00,2.160e-06,1.151e-03,0.3228,0.5974,0.0974
200,23,2.745e-06,5.100e-06,1.858e+00,2.518e-06,9.847e-04,0.3228,0.5974,0.0974
200,27,1.378e-05,4.998e-06,3.627e-01,1.082e-05,4.536e-04,0.3228,0.5974,0.0974
200,28,3.171e-05,4.951e-06,1.561e-01,2.499e-05,2.822e-04,0.3228,0.5974,0.0974
200,32,1.645e-06,5.122e-06,3.114e+00,2.394e-06,1.078e-03,0.3228,0.5974,0.0974
200,33,3.506e-06,5.074e-06,1.447e+00,3.103e-06,8.422e-04,0.3228,0.5974,0.0974
200,37,1.879e-05,4.990e-06,2.655e-01,1.202e-05,4.067e-04,0.3228,0.5974,0.0974
200,38,3.518e-05,4.955e-06,1.409e-01,2.782e-05,2.666e-04,0.3228,0.5974,0.0974
200,56,1.388e-06,5.130e-06,3.696e+00,2.262e-06,1.119e-03,0.3228,0.5974,0.0974
200,57,2.836e-06,5.089e-06,1.795e+00,2.764e-06,9.022e-04,0.3228,0.5974,0.0974
200,61,2.043e-05,4.987e-06,2.441e-01,1.302e-05,4.019e-04,0.3228,0.5974,0.0974
200,62,4.260e-05,4.952e-06,1.163e-01,2.683e-05,2.770e-04,0.3228,0.5974,0.0974
200,66,5.759e-06,5.038e-06,8.748e-01,5.866e-06,6.483e-04,0.3228,0.5974,0.0974
200,67,1.299e-05,4.980e-06,3.835e-01,1.178e-05,3.059e-04,0.3228,0.5974,0.0974
200,71,6.804e-06,5.029e-06,7.390e-01,6.169e-06,6.167e-04,0.3228,0.5974,0.0974
200,72,1.379e-05,4.974e-06,3.606e-01,1.240e-05,3.254e-04,0.3228,0.5974,0.0974
200,90,2.822e-05,4.974e-06,1.763e-01,1.804e-05,3.247e-04,0.3228,0.5974,0.0974
200,91,5.141e-05,4.949e-06,9.627e-02,3.755e-05,2.757e-04,0.3228,0.5974,0.0974
200,95,3.269e-06,5.080e-06,1.554e+00,3.302e-06,8.816e-04,0.3228,0.5974,0.0974
200,96,5.861e-06,5.015e-06,8.555e-01,5.430e-06,5.223e-04,0.3228,0.5974,0.0974
200,100,2.449e-07,5.149e-06,2.103e+01,2.052e-06,1.210e-03,0.3228,0.5974,0.0974
200,101,6.340e-07,5.141e-06,8.109e+00,2.098e-06,1.185e-03,0.3228,0.5974,0.0974
200,105,2.694e-06,5.087e-06,1.888e+00,3.270e-06,8.980e-04,0.3228,0.5974,0.0974
200,106,5.849e-06,5.015e-06,8.573e-01,5.752e-06,4.905e-04,0.3228,0.5974,0.0974
200,124,2.938e-06,5.078e-06,1.729e+00,3.447e-06,8.629e-04,0.3228,0.5974,0.0974
200,125,8.281e-06,5.010e-06,6.050e-01,5.754e-06,4.758e-04,0.3228,0.5974,0.0974
200,129,1.088e-05,5.011e-06,4.604e-01,8.620e-06,4.909e-04,0.3228,0.5974,0.0974
200,130,2.088e-05,4.962e-06,2.376e-01,1.819e-05,2.824e-04,0.3228,0.5974,0.0974
200,134,1.722e-05,4.991e-06,2.899e-01,1.241e-05,4.039e-04,0.3228,0.5974,0.0974
200,135,3.672e-05,4.960e-06,1.351e-01,2.893e-05,2.707e-04,0.3228,0.5974,0.0974
200,139,3.727e-06,5.100e-06,1.368e+00,2.980e-06,9.512e-04,0.3228,0.5974,0.0974
200,140,8.305e-06,5.038e-06,6.066e-01,4.644e-06,6.082e-04,0.3228,0.5974,0.0974
300,22,1.175e-06,6.645e-06,5.658e+00,2.707e-06,1.213e-03,0.4118,0.5801,0.0801
300,23,2.664e-06,6.602e-06,2.478e+00,3.015e-06,1.074e-03,0.4118,0.5801,0.0801
300,27,1.332e-05,6.426e-06,4.825e-01,1.121e-05,5.277e-04,0.4118,0.5801,0.0801
300,28,3.306e-05,6.329e-06,1.914e-01,2.544e-05,2.759e-04,0.4118,0.5801,0.0801
300,32,1.689e-06,6.627e-06,3.924e+00,2.906e-06,1.153e-03,0.4118,0.5801,0.0801
300,33,3.836e-06,6.566e-06,1.712e+00,3.513e-06,9.447e-04,0.4118,0.5801,0.0801
300,37,2.029e-05,6.411e-06,3.160e-01,1.248e-05,4.549e-04,0.4118,0.5801,0.0801
300,38,3.968e-05,6.335e-06,1.597e-01,2.841e-05,2.755e-04,0.4118,0.5801,0.0801
300,56,8.793e-07,6.638e-06,7.550e+00,2.798e-06,1.187e-03,0.4118,0.5801,0.0801
300,57,1.956e-06,6.588e-06,3.369e+00,3.227e-06,1.020e-03,0.4118,0.5801,0.0801
300,61,1.588e-05,6.406e-06,4.034e-01,1.343e-05,4.346e-04,0.4118,0.5801,0.0801
300,62,3.418e-05,6.329e-06,1.852e-01,2.748e-05,2.338e-04,0.4118,0.5801,0.0801
300,66,7.911e-06,6.501e-06,8.218e-01,6.254e-06,7.339e-04,0.4118,0.5801,0.0801
300,67,1.516e-05,6.391e-06,4.215e-01,1.210e-05,3.554e-04,0.4118,0.5801,0.0801
300,71,9.778e-06,6.486e-06,6.633e-01,6.620e-06,6.884e-04,0.4118,0.5801,0.0801
300,72,2.141e-05,6.378e-06,2.979e-01,1.284e-05,3.574e-04,0.4118,0.5801,0.0801
300,90,2.763e-05,6.377e-06,2.308e-01,1.856e-05,3.687e-04,0.4118,0.5801,0.0801
300,91,5.952e-05,6.324e-06,1.062e-01,3.849e-05,2.669e-04,0.4118,0.5801,0.0801
300,95,3.970e-06,6.570e-06,1.655e+00,3.756e-06,9.649e-04,0.4118,0.5801,0.0801
300,96,7.544e-06,6.464e-06,8.568e-01,5.819e-06,6.099e-04,0.4118,0.5801,0.0801
300,100,9.034e-07,6.660e-06,7.372e+00,2.618e-06,1.255e-03,0.4118,0.5801,0.0801
300,101,1.576e-06,6.652e-06,4.221e+00,2.654e-06,1.238e-03,0.4118,0.5801,0.0801
300,105,4.040e-06,6.579e-06,1.628e+00,3.731e-06,9.931e-04,0.4118,0.5801,0.0801
300,106,9.438e-06,6.463e-06,6.848e-01,6.103e-06,6.073e-04,0.4118,0.5801,0.0801
300,124,5.911e-06,6.567e-06,1.111e+00,3.927e-06,9.603e-04,0.4118,0.5801,0.0801
300,125,1.069e-05,6.456e-06,6.040e-01,6.193e-06,6.126e-04,0.4118,0.5801,0.0801
300,129,1.347e-05,6.452e-06,4.791e-01,9.069e-06,5.746e-04,0.4118,0.5801,0.0801
300,130,3.100e-05,6.354e-06,2.049e-01,1.881e-05,2.811e-04,0.4118,0.5801,0.0801
300,134,1.729e-05,6.416e-06,3.710e-01,1.277e-05,4.705e-04,0.4118,0.5801,0.0801
300,135,4.319e-05,6.344e-06,1.469e-01,2.962e-05,2.545e-04,0.4118,0.5801,0.0801
300,139,2.651e-06,6.595e-06,2.488e+00,3.483e-06,1.041e-03,0.4118,0.5801,0.0801
300,140,5.856e-06,6.499e-06,1.110e+00,5.100e-06,7.019e-04,0.4118,0.5801,0.0801
400,22,7.921e-07,7.847e-06,9.906e+00,3.198e-06,1.218e-03,0.4828,0.5616,0.0616
400,23,1.790e-06,7.815e-06,4.366e+00,3.472e-06,1.102e-03,0.4828,0.5616,0.0616
400,27,1.373e-05,7.592e-06,5.529e-01,1.158e-05,5.648e-04,0.4828,0.5616,0.0616
400,28,3.339e-05,7.440e-06,2.229e-01,2.602e-05,2.883e-04,0.4828,0.5616,0.0616
400,32,1.382e-06,7.832e-06,5.667e+00,3.383e-06,1.173e-03,0.4828,0.5616,0.0616
400,33,3.253e-06,7.781e-06,2.392e+00,3.948e-06,1.008e-03,0.4828,0.5616,0.0616
400,37,1.717e-05,7.570e-06,4.409e-01,1.293e-05,5.062e-04,0.4828,0.5616,0.0616
400,38,4.095e-05,7.444e-06,1.818e-01,2.906e-05,2.803e-04,0.4828,0.5616,0.0616
400,56,1.055e-06,7.842e-06,7.431e+00,3.283e-06,1.203e-03,0.4828,0.5616,0.0616
400,57,2.391e-06,7.805e-06,3.264e+00,3.681e-06,1.073e-03,0.4828,0.5616,0.0616
400,61,1.765e-05,7.562e-06,4.284e-01,1.386e-05,4.858e-04,0.4828,0.5616,0.0616
400,62,3.739e-05,7.437e-06,1.989e-01,2.799e-05,2.706e-04,0.4828,0.5616,0.0616
400,66,8.266e-06,7.694e-06,9.308e-01,6.677e-06,7.966e-04,0.4828,0.5616,0.0616
400,67,1.443e-05,7.541e-06,5.227e-01,1.250e-05,4.324e-04,0.4828,0.5616,0.0616
400,71,6.777e-06,7.674e-06,1.132e+00,7.029e-06,7.298e-04,0.4828,0.5616,0.0616
400,72,1.366e-05,7.518e-06,5.504e-01,1.332e-05,3.606e-04,0.4828,0.5616,0.0616
400,90,2.551e-05,7.518e-06,2.947e-01,1.907e-05,3.940e-04,0.4828,0.5616,0.0616
400,91,4.882e-05,7.424e-06,1.521e-01,3.908e-05,2.533e-04,0.4828,0.5616,0.0616
400,95,2.737e-06,7.776e-06,2.841e+00,4.213e-06,1.008e-03,0.4828,0.5616,0.0616
400,96,5.247e-06,7.652e-06,1.458e+00,6.224e-06,6.440e-04,0.4828,0.5616,0.0616
400,100,3.078e-07,7.856e-06,2.552e+01,3.122e-06,1.256e-03,0.4828,0.5616,0.0616
400,101,7.746e-07,7.853e-06,1.014e+01,3.150e-06,1.239e-03,0.4828,0.5616,0.0616
400,105,3.126e-06,7.784e-06,2.491e+00,4.167e-06,1.032e-03,0.4828,0.5616,0.0616
400,106,6.518e-06,7.652e-06,1.174e+00,6.480e-06,6.591e-04,0.4828,0.5616,0.0616
400,124,3.851e-06,7.773e-06,2.019e+00,4.387e-06,9.915e-04,0.4828,0.5616,0.0616
400,125,7.438e-06,7.643e-06,1.028e+00,6.611e-06,6.259e-04,0.4828,0.5616,0.0616
400,129,1.191e-05,7.631e-06,6.407e-01,9.448e-06,6.277e-04,0.4828,0.5616,0.0616
400,130,2.450e-05,7.481e-06,3.054e-01,1.934e-05,3.384e-04,0.4828,0.5616,0.0616
400,134,1.578e-05,7.578e-06,4.802e-01,1.320e-05,5.042e-04,0.4828,0.5616,0.0616
400,135,3.924e-05,7.460e-06,1.901e-01,3.011e-05,2.342e-04,0.4828,0.5616,0.0616
400,139,1.196e-06,7.800e-06,6.522e+00,3.873e-06,1.078e-03,0.4828,0.5616,0.0616
400,140,2.606e-06,7.700e-06,2.954e+00,5.299e-06,7.727e-04,0.4828,0.5616,0.0616
500,22,8.656e-07,8.691e-06,1.004e+01,3.628e-06,1.174e-03,0.5349,0.5423,0.0423
500,23,1.727e-06,8.689e-06,5.032e+00,3.881e-06,1.091e-03,0.5349,0.5423,0.0423
500,27,1.873e-05,8.464e-06,4.518e-01,1.200e-05,5.798e-04,0.5349,0.5423,0.0423
500,28,3.982e-05,8.266e-06,2.076e-01,2.656e-05,2.778e-04,0.5349,0.5423,0.0423
500,32,1.256e-06,8.687e-06,6.914e+00,3.799e-06,1.137e-03,0.5349,0.5423,0.0423
500,33,2.691e-06,8.671e-06,3.222e+00,4.319e-06,1.000e-03,0.5349,0.5423,0.0423
500,37,1.399e-05,8.439e-06,6.034e-01,1.333e-05,5.344e-04,0.5349,0.5423,0.0423
500,38,3.218e-05,8.266e-06,2.569e-01,2.993e-05,3.078e-04,0.5349,0.5423,0.0423
500,56,1.025e-06,8.691e-06,8.480e+00,3.707e-06,1.161e-03,0.5349,0.5423,0.0423
500,57,2.308e-06,8.689e-06,3.765e+00,4.074e-06,1.059e-03,0.5349,0.5423,0.0423
500,61,2.205e-05,8.430e-06,3.824e-01,1.423e-05,5.153e-04,0.5349,0.5423,0.0423
500,62,4.243e-05,8.259e-06,1.946e-01,2.841e-05,2.527e-04,0.5349,0.5423,0.0423
500,66,6.825e-06,8.579e-06,1.257e+00,7.090e-06,7.969e-04,0.5349,0.5423,0.0423
500,67,1.531e-05,8.404e-06,5.488e-01,1.289e-05,4.340e-04,0.5349,0.5423,0.0423
500,71,8.636e-06,8.558e-06,9.910e-01,7.491e-06,7.525e-04,0.5349,0.5423,0.0423
500,72,1.780e-05,8.373e-06,4.703e-01,1.396e-05,3.818e-04,0.5349,0.5423,0.0423
500,90,2.631e-05,8.371e-06,3.181e-01,1.957e-05,4.173e-04,0.5349,0.5423,0.0423
500,91,4.806e-05,8.238e-06,1.714e-01,3.995e-05,2.484e-04,0.5349,0.5423,0.0423
500,95,2.409e-06,8.654e-06,3.592e+00,4.629e-06,9.822e-04,0.5349,0.5423,0.0423
500,96,4.417e-06,8.547e-06,1.935e+00,6.643e-06,6.622e-04,0.5349,0.5423,0.0423
500,100,2.095e-07,8.688e-06,4.147e+01,3.560e-06,1.202e-03,0.5349,0.5423,0.0423
500,101,5.029e-07,8.693e-06,1.729e+01,3.587e-06,1.194e-03,0.5349,0.5423,0.0423
500,105,5.274e-06,8.658e-06,1.642e+00,4.570e-06,1.015e-03,0.5349,0.5423,0.0423
500,106,1.182e-05,8.545e-06,7.227e-01,6.854e-06,6.713e-04,0.5349,0.5423,0.0423
500,124,3.999e-06,8.651e-06,2.163e+00,4.813e-06,9.784e-04,0.5349,0.5423,0.0423
500,125,8.115e-06,8.539e-06,1.052e+00,7.048e-06,6.458e-04,0.5349,0.5423,0.0423
500,129,1.052e-05,8.513e-06,8.096e-01,9.876e-06,6.446e-04,0.5349,0.5423,0.0423
500,130,2.210e-05,8.323e-06,3.767e-01,1.999e-05,3.281e-04,0.5349,0.5423,0.0423
500,134,1.662e-05,8.453e-06,5.085e-01,1.362e-05,5.156e-04,0.5349,0.5423,0.0423
500,135,4.710e-05,8.288e-06,1.760e-01,3.091e-05,2.838e-04,0.5349,0.5423,0.0423
500,139,1.878e-06,8.667e-06,4.614e+00,4.257e-06,1.055e-03,0.5349,0.5423,0.0423
500,140,4.697e-06,8.599e-06,1.831e+00,5.600e-06,8.004e-04,0.5349,0.5423,0.0423
600,22,8.775e-07,9.157e-06,1.043e+01,3.991e-06,1.138e-03,0.5676,0.5230,0.0230
600,23,2.109e-06,9.198e-06,4.362e+00,4.239e-06,1.068e-03,0.5676,0.5230,0.0230
600,27,1.530e-05,9.024e-06,5.900e-01,1.238e-05,5.951e-04,0.5676,0.5230,0.0230
600,28,3.198e-05,8.792e-06,2.749e-01,2.713e-05,2.949e-04,0.5676,0.5230,0.0230
600,32,1.139e-06,9.171e-06,8.053e+00,4.157e-06,1.107e-03,0.5676,0.5230,0.0230
600,33,2.156e-06,9.210e-06,4.271e+00,4.655e-06,9.988e-04,0.5676,0.5230,0.0230
600,37,1.907e-05,9.001e-06,4.719e-01,1.381e-05,5.449e-04,0.5676,0.5230,0.0230
600,38,3.771e-05,8.792e-06,2.332e-01,3.059e-05,3.132e-04,0.5676,0.5230,0.0230
600,56,5.005e-07,9.165e-06,1.831e+01,4.062e-06,1.124e-03,0.5676,0.5230,0.0230
600,57,1.128e-06,9.213e-06,8.170e+00,4.414e-06,1.044e-03,0.5676,0.5230,0.0230
600,61,1.803e-05,8.992e-06,4.988e-01,1.462e-05,5.201e-04,0.5676,0.5230,0.0230
600,62,2.690e-05,8.785e-06,3.265e-01,2.901e-05,2.788e-04,0.5676,0.5230,0.0230
600,66,9.013e-06,9.131e-06,1.013e+00,7.443e-06,7.886e-04,0.5676,0.5230,0.0230
600,67,1.864e-05,8.966e-06,4.809e-01,1.327e-05,4.589e-04,0.5676,0.5230,0.0230
600,71,1.176e-05,9.116e-06,7.754e-01,7.888e-06,7.465e-04,0.5676,0.5230,0.0230
600,72,2.097e-05,8.928e-06,4.258e-01,1.446e-05,3.973e-04,0.5676,0.5230,0.0230
600,90,3.120e-05,8.923e-06,2.860e-01,2.012e-05,4.218e-04,0.5676,0.5230,0.0230
600,91,5.995e-05,8.756e-06,1.461e-01,4.086e-05,2.764e-04,0.5676,0.5230,0.0230
600,95,3.574e-06,9.178e-06,2.568e+00,4.965e-06,9.766e-04,0.5676,0.5230,0.0230
600,96,6.633e-06,9.125e-06,1.376e+00,6.945e-06,7.002e-04,0.5676,0.5230,0.0230
600,100,1.521e-07,9.138e-06,6.006e+01,3.926e-06,1.157e-03,0.5676,0.5230,0.0230
600,101,3.464e-07,9.153e-06,2.643e+01,3.955e-06,1.145e-03,0.5676,0.5230,0.0230
600,105,2.125e-06,9.175e-06,4.318e+00,4.917e-06,9.957e-04,0.5676,0.5230,0.0230
600,106,4.875e-06,9.119e-06,1.871e+00,7.176e-06,6.926e-04,0.5676,0.5230,0.0230
600,124,4.039e-06,9.177e-06,2.272e+00,5.180e-06,9.511e-04,0.5676,0.5230,0.0230
600,125,6.591e-06,9.119e-06,1.384e+00,7.415e-06,6.240e-04,0.5676,0.5230,0.0230
600,129,1.379e-05,9.079e-06,6.585e-01,1.028e-05,6.496e-04,0.5676,0.5230,0.0230
600,130,2.265e-05,8.865e-06,3.913e-01,2.050e-05,3.515e-04,0.5676,0.5230,0.0230
600,134,1.998e-05,9.019e-06,4.514e-01,1.402e-05,5.416e-04,0.5676,0.5230,0.0230
600,135,4.452e-05,8.820e-06,1.981e-01,3.148e-05,3.089e-04,0.5676,0.5230,0.0230
600,139,1.058e-06,9.172e-06,8.666e+00,4.587e-06,1.042e-03,0.5676,0.5230,0.0230
600,140,2.403e-06,9.170e-06,3.816e+00,5.864e-06,8.218e-04,0.5676,0.5230,0.0230
700,22,8.870e-07,9.255e-06,1.043e+01,4.263e-06,1.088e-03,0.5814,0.5043,0.0043
700,23,1.736e-06,9.346e-06,5.383e+00,4.520e-06,1.038e-03,0.5814,0.5043,0.0043
700,27,1.529e-05,9.266e-06,6.062e-01,1.278e-05,5.825e-04,0.5814,0.5043,0.0043
700,28,2.675e-05,9.024e-06,3.374e-01,2.776e-05,2.981e-04,0.5814,0.5043,0.0043
700,32,1.998e-06,9.289e-06,4.649e+00,4.425e-06,1.059e-03,0.5814,0.5043,0.0043
700,33,4.546e-06,9.394e-06,2.066e+00,4.926e-06,9.703e-04,0.5814,0.5043,0.0043
700,37,1.714e-05,9.249e-06,5.395e-01,1.428e-05,5.190e-04,0.5814,0.5043,0.0043
700,38,3.758e-05,9.019e-06,2.400e-01,3.148e-05,2.913e-04,0.5814,0.5043,0.0043
700,56,9.508e-07,9.272e-06,9.752e+00,4.331e-06,1.078e-03,0.5814,0.5043,0.0043
700,57,2.635e-06,9.378e-06,3.559e+00,4.679e-06,1.004e-03,0.5814,0.5043,0.0043
700,61,2.056e-05,9.241e-06,4.496e-01,1.500e-05,5.072e-04,0.5814,0.5043,0.0043
700,62,3.576e-05,9.016e-06,2.521e-01,2.970e-05,3.167e-04,0.5814,0.5043,0.0043
700,66,8.325e-06,9.345e-06,1.123e+00,7.770e-06,7.688e-04,0.5814,0.5043,0.0043
700,67,1.638e-05,9.221e-06,5.629e-01,1.372e-05,4.468e-04,0.5814,0.5043,0.0043
700,71,7.351e-06,9.339e-06,1.270e+00,8.248e-06,7.273e-04,0.5814,0.5043,0.0043
700,72,1.352e-05,9.179e-06,6.791e-01,1.495e-05,3.802e-04,0.5814,0.5043,0.0043
700,90,2.631e-05,9.170e-06,3.485e-01,2.067e-05,4.152e-04,0.5814,0.5043,0.0043
700,91,5.081e-05,8.979e-06,1.767e-01,4.200e-05,2.784e-04,0.5814,0.5043,0.0043
700,95,3.342e-06,9.349e-06,2.797e+00,5.266e-06,9.460e-04,0.5814,0.5043,0.0043
700,96,6.782e-06,9.375e-06,1.382e+00,7.280e-06,6.602e-04,0.5814,0.5043,0.0043
700,100,2.822e-07,9.219e-06,3.267e+01,4.197e-06,1.104e-03,0.5814,0.5043,0.0043
700,101,5.968e-07,9.244e-06,1.549e+01,4.226e-06,1.096e-03,0.5814,0.5043,0.0043
700,105,3.190e-06,9.337e-06,2.926e+00,5.185e-06,9.622e-04,0.5814,0.5043,0.0043
700,106,7.759e-06,9.368e-06,1.207e+00,7.440e-06,6.796e-04,0.5814,0.5043,0.0043
700,124,5.732e-06,9.351e-06,1.631e+00,5.461e-06,9.194e-04,0.5814,0.5043,0.0043
700,125,1.099e-05,9.377e-06,8.531e-01,7.711e-06,6.461e-04,0.5814,0.5043,0.0043
700,129,1.321e-05,9.321e-06,7.058e-01,1.066e-05,6.433e-04,0.5814,0.5043,0.0043
700,130,2.874e-05,9.107e-06,3.169e-01,2.112e-05,3.216e-04,0.5814,0.5043,0.0043
700,134,1.662e-05,9.273e-06,5.578e-01,1.447e-05,5.257e-04,0.5814,0.5043,0.0043
700,135,3.260e-05,9.055e-06,2.777e-01,3.214e-05,2.938e-04,0.5814,0.5043,0.0043
700,139,9.896e-07,9.318e-06,9.416e+00,4.848e-06,9.993e-04,0.5814,0.5043,0.0043
700,140,2.213e-06,9.404e-06,4.250e+00,6.132e-06,7.991e-04,0.5814,0.5043,0.0043
